"CustomerID","CustomerEmail","CustomerPassword","CustomerFirstName","CustomerLastName","CustomerCity","CustomerState","CustomerZip","CustomerEmailVerified","CustomerRegistrationDate","CustomerPhone","CustomerDOB","CustomerCountry","CustomerAddress","CustomerAddress2","CustomerCurrentPoints","CustomerIP","Latitude","Longitude"
"127","Brae.DIA4293@mail2web.com","x","Braelyn","Diaz","San Antonio","Texas","78947 ","1","2016-03-27T09:56:44","(480) 352-1171","1967-04-10","United States","Chicago Skyway","a","7427","18.140.46.49","29.45","-98.47"
"128","Katelyn.BO4447@gmail.com","x","Katelynn","Boone","Birmingham","Alabama","35077","0","2016-07-26T11:29:44","(417) 690-8643","1969-10-22","United States","Elias","a","7410","146.191.155.237","33.63","-86.9"
"129","Ot.KEN4160@gmail.com","x","Otto","Kent","San Antonio","Texas","78786 ","1","2016-09-22T04:59:02","(234) 881-3639","1929-02-11","United States","Draper","a","6695","87.91.206.174","29.45","-98.47"
"130","Hal.MCGUIRE8620@live.com","x","Haley","Mcguire","Boise City","Idaho","83030","1","2016-05-21T10:34:33","(239) 227-7897","1932-02-12","United States","Bryn Mawr Av","a","49","131.75.187.106","43.73","-116.33"
"131","Adri.SPEN1675@hushmail.com","x","Adriel","Spence","Akron","Ohio","44397","0","2016-04-20T07:47:05","(539) 613-8073","1945-08-13","United States","Kasson","a","499","125.88.46.156","41.1","-81.53"
"132","Max.JOS8276@gmail.com","x","Maxx","Joseph","Chesapeake","Virginia","23349","1","2015-03-28T04:48:45","(843) 504-2802","1984-10-24","United States","East River","a","2411","5.38.179.247","36.76","-76.25"
"133","Jerry.MATHEWS5759@yahoo.com","x","Jerry","Mathews","Huntsville","Alabama","35867","1","2015-08-21T12:48:14","(701) 692-6060","1925-06-30","United States","Sioux","a","7038","22.167.207.106","34.74","-86.51"
"134","Mallor.LOWERY7434@hushmail.com","x","Mallory","Lowery","Dayton","Ohio","45369","1","2016-04-16T03:55:34","(402) 805-2447","1902-08-20","United States","Chicago Skyway","a","5492","165.224.135.195","39.78","-84.18"
"135","Lon.SERRANO4361@mail2web.com","x","Londyn","Serrano","Overland Park","Kansas","66270","1","2015-11-12T10:13:09","(717) 150-1035","1939-06-10","United States","Drake","a","5278","151.132.95.131","38.91","-94.63"
"136","Irene.AYERS8142@hushmail.com","x","Irene","Ayers","San Antonio","Texas","78005 ","1","2015-05-06T02:07:44","(608) 672-1895","1930-04-15","United States","Palmer","a","3042","78.197.160.78","29.48","-98.42"
"137","Je.PIT1958@live.com","x","Jemma","Pitts","Winston-salem","North Carolina","27109","0","2016-04-03T11:43:04","(714) 529-0293","1944-10-10","United States","Jersey","a","7956","175.17.15.175","36.19","-80.37"
"138","Eve.HAY2387@mail2web.com","x","Eve","Haynes","Rockford","Illinois","61125","1","2016-08-15T11:51:13","(754) 766-8691","1939-12-11","United States","114th","a","7320","213.157.156.213","42.11","-89.06"
"139","Kynda.SCOT2150@gmail.com","x","Kyndal","Scott","Mesa","Arizona","85447","1","2016-02-13T02:49:37","(941) 799-8125","1917-07-16","United States","Markham","a","8365","9.180.144.184","33.58","-111.82"
"140","Ka.SCH5310@yahoo.com","x","Karen","Schmidt","Tucson","Arizona","85215","1","2016-09-02T03:42:38","(567) 287-4345","1903-12-23","United States","Crystal","a","8006","18.224.187.188","32.21","-110.87"
"141","Jamari.ROBINSO7922@mail2web.com","x","Jamari","Robinson","Garland","Texas","75633","0","2016-05-24T10:52:21","(931) 590-6049","1945-02-09","United States","Cleaver","a","5324","111.147.216.16","32.98","-96.77"
"142","Bria.OCONN1957@live.com","x","Briana","Oconnor","Lincoln","Nebraska","68999 ","0","2015-06-23T04:39:57","(360) 171-4825","1983-08-13","United States","Canal","a","9957","81.208.41.22","40.98","-96.66"
"143","Julien.MARTI3015@gmail.com","x","Julien","Martinez","Virginia Beach","Virginia","23659","0","2016-04-24T11:01:06","(205) 902-8711","1988-08-28","United States","Cambridge","a","3244","22.18.38.217","36.88","-75.83"
"144","Aub.COMPT8716@mail2web.com","x","Aubree","Compton","Tacoma","Washington","98090","0","2016-09-20T02:18:01","(409) 751-5923","1922-07-27","United States","Nordica","a","7949","189.196.251.14","47.33","-122.53"
"145","Ai.GAI2873@hushmail.com","x","Aisha","Gaines","Topeka","Kansas","66659","1","2015-11-10T06:16:47","(914) 441-3195","1980-08-27","United States","Greenwood","a","6727","171.22.59.92","39","-95.64"
"146","Li.BL7750@mail2web.com","x","Lia","Black","Lansing","Michigan","48863","1","2015-07-20T11:29:12","(425) 732-9222","1927-03-04","United States","Sutton","a","9092","89.192.135.130","42.78","-84.46"
"147","Jad.ROGE8991@hushmail.com","x","Jadyn","Rogers","Charlotte","North Carolina","28379","1","2015-01-04T03:31:38","(229) 221-3513","1922-03-21","United States","Parker","a","1581","76.223.45.229","35.2","-80.85"
"148","Ry.GARRISON5124@yahoo.com","x","Rylan","Garrison","Olathe","Kansas","66023","1","2016-08-21T05:45:44","(205) 123-9314","1952-10-29","United States","Westgate","a","6065","87.207.91.205","38.87","-94.83"
"149","Miya.BUCKNER7051@live.com","x","Miya","Buckner","Louisville","Kentucky","40383","1","2015-11-11T11:56:45","(410) 996-9603","1951-11-04","United States","Commons","a","6692","164.232.221.112","38.24","-85.74"
"150","Cael.GREE4931@yahoo.com","x","Cael","Green","Tampa","Florida","33346","1","2016-09-19T11:16:40","(909) 928-8710","1924-08-29","United States","Dan Ryan 18th St","a","6843","68.18.241.62","27.94","-82.5"
"151","Nicol.HENDERS2366@gmail.com","x","Nicolas","Henderson","Houston","Texas","70082","1","2015-12-04T10:30:52","(907) 904-7969","1960-04-20","United States","Tripp","a","3643","197.117.177.105","29.74","-95.27"
"152","Andre.GREER9906@yahoo.com","x","Andrew","Greer","Birmingham","Alabama","35023","1","2016-06-28T12:46:48","(501) 495-4942","1909-09-17","United States","Monterey","a","9073","23.67.70.77","33.63","-86.87"
"153","Sid.GILLESPIE6411@gmail.com","x","Sidney","Gillespie","Manchester","New Hampshire","03104","0","2016-03-05T12:51:52","(386) 564-9933","1974-07-08","United States","Kennedy Ontario St Sb","a","3523","65.226.249.80","42.94","-71.37"
"154","Monica.FORB6557@hushmail.com","x","Monica","Forbes","Eugene","Oregon","97481","0","2015-08-19T12:46:54","(938) 964-8865","1984-10-29","United States","Newgard","a","9777","3.132.19.149","43.71","-120.58"
"155","Keyla.CHASE8015@live.com","x","Keyla","Chase","St. Petersburg","Florida","33757","1","2016-06-13T09:52:58","(252) 890-9384","1951-07-31","United States","Schreiber","a","2805","211.38.176.78","27.71","-82.51"
"156","Julien.KER3561@mail2web.com","x","Julien","Kerr","Tacoma","Washington","98046","0","2015-12-14T04:25:15","(989) 994-1184","1928-11-05","United States","Kirkland","a","3528","82.69.248.103","47.22","-122.54"
"157","Aim.BEA6925@gmail.com","x","Aimee","Beard","Rockford","Illinois","61132","1","2015-03-27T05:26:30","(219) 595-1378","1946-11-02","United States","Hanson","a","2741","221.57.7.177","42.25","-89.17"
"158","Heave.KI4940@live.com","x","Heaven","King","Washington","District Of Columbia","20241","1","2016-08-06T01:38:42","(860) 449-6630","1965-09-10","United States","Dakin","a","4778","70.98.97.17","38.96","-77.07"
"159","Jaxt.BUC9228@live.com","x","Jaxton","Buckley","Fort Lauderdale","Florida","33732","1","2016-06-07T05:41:38","(267) 655-1123","1922-06-01","United States","Elmdale","a","9164","214.21.146.86","26.28","-80.19"
"160","Dominiq.ROSE3079@live.com","x","Dominique","Rose","Chula Vista","California","91957","0","2015-03-26T06:19:55","(907) 612-0330","1994-11-30","United States","Olympia","a","2496","161.241.235.3","32.71","-117.07"
"161","Brian.WALSH7293@mail2web.com","x","Brianna","Walsh","San Jose","California","95974","0","2015-12-30T11:45:12","(216) 322-8330","1958-07-12","United States","Ainslie","a","2122","33.169.179.136","37.37","-121.88"
"162","Ze.BLAKE6099@hushmail.com","x","Zeke","Blake","Miami","Florida","33889","1","2015-01-03T11:38:14","(915) 682-3166","1921-05-07","United States","39th","a","7772","42.162.28.125","25.86","-80.26"
"163","Le.WEB4410@yahoo.com","x","Levi","Weber","Kent","Washington","98054","0","2016-01-21T02:04:54","(321) 118-2093","1948-12-01","United States","Doty","a","7256","142.141.221.19","47.41","-122.37"
"164","Roderic.SCHULT8566@live.com","x","Roderick","Schultz","Minneapolis","Minnesota","55340","0","2015-01-02T06:31:16","(815) 175-0540","1935-12-13","United States","Ewing","a","7573","181.209.204.238","45.01","-93.23"
"165","Ha.SCHMIDT4641@live.com","x","Halle","Schmidt","Gainesville","Florida","32678","1","2015-08-31T11:00:04","(620) 433-4453","1956-01-22","United States","Mcdermott","a","3337","55.244.119.252","29.74","-82.36"
"166","Mallo.HOWEL4751@yahoo.com","x","Mallory","Howell","Scottsdale","Arizona","85000","1","2015-11-09T11:15:23","(551) 727-6141","1949-08-24","United States","Dan Ryan 87th St","a","292","42.208.193.53","33.44","-111.94"
"167","Chanc.CLINE1867@mail2web.com","x","Chance","Cline","Bridgeport","Connecticut","06613","1","2015-08-29T03:15:42","(979) 662-6693","1904-02-20","United States","Northwest","a","2872","34.167.151.53","41.06","-73.18"
"168","Noemi.PARK3544@mail2web.com","x","Noemi","Park","Cleveland","Ohio","44325","1","2016-04-08T07:24:34","(940) 769-7553","1977-07-16","United States","Redwood","a","1262","181.164.190.5","41.44","-81.69"
"169","Ky.POTT3385@yahoo.com","x","Kyra","Potts","Norfolk","Virginia","23538","0","2015-01-17T06:36:34","(860) 707-0069","1993-01-24","United States","Dan Ryan I57","a","5198","173.142.152.171","36.98","-76.25"
"170","Legend.SHEPH2787@yahoo.com","x","Legend","Shepherd","Orlando","Florida","32823","1","2016-05-06T09:56:18","(470) 347-6464","1928-04-30","United States","Hermione","a","8909","164.98.29.227","28.57","-81.42"
"171","Ray.BUL1469@mail2web.com","x","Rayan","Bullock","Huntsville","Alabama","35884","1","2016-09-25T08:10:36","(684) 707-7185","1984-07-27","United States","Arcade","a","3976","73.32.211.31","34.73","-86.68"
"172","Al.FAR8628@yahoo.com","x","Alan","Farley","New Haven","Connecticut","06590","1","2015-11-07T04:10:46","(480) 273-5942","1991-07-11","United States","Chicago","a","4692","147.55.133.68","41.25","-72.84"
"173","Desire.EA1058@mail2web.com","x","Desiree","Eaton","Springfield","Massachusetts","01185","1","2015-04-17T06:42:44","(407) 729-0692","1940-06-25","United States","Montana","a","3498","183.125.184.96","42.08","-72.55"
"174","Har.AGUI2664@live.com","x","Harley","Aguirre","Gainesville","Florida","32680","1","2015-02-05T06:04:24","(475) 543-2827","1953-03-23","United States","Superior","a","2505","111.47.107.16","29.63","-82.38"
"175","Allys.BAN9536@mail2web.com","x","Allyson","Banks","Ann Arbor","Michigan","48136","1","2015-12-31T08:37:47","(406) 575-1861","1949-05-26","United States","Tonty","a","725","143.81.46.202","42.17","-83.67"
"176","Jade.MOOD6466@hushmail.com","x","Jade","Moody","Portland","Oregon","97512","1","2016-08-01T09:19:59","(938) 805-4184","1924-08-22","United States","Erie","a","5700","14.72.160.45","45.51","-122.67"
"177","Alijah.DODS7842@yahoo.com","x","Alijah","Dodson","Shreveport","Louisiana","71160","1","2015-08-23T04:14:50","(972) 868-6686","1937-05-11","United States","Dan Ryan Michigan Av","a","2460","190.63.200.125","32.64","-93.71"
"178","Ath.GALLAGHE1558@live.com","x","Athena","Gallagher","Stockton","California","95713 ","1","2015-03-04T04:34:49","(703) 800-2268","1978-02-05","United States","116th","a","2400","112.11.142.8","37.85","-121.31"
"179","Sar.HOL6715@hushmail.com","x","Sarai","Holcomb","Cleveland","Ohio","44034","1","2016-06-12T12:19:23","(541) 372-8478","1905-04-11","United States","Dan Ryan La Salle St","a","9588","174.127.87.120","41.46","-81.63"
"180","Scot.RATLIFF1001@hushmail.com","x","Scott","Ratliff","Bridgeport","Connecticut","06660","0","2016-01-29T08:11:16","(539) 355-2110","1905-03-31","United States","Imlay","a","2257","73.82.152.136","41.1","-73.04"
"181","Shan.MELTON1575@live.com","x","Shannon","Melton","Durham","North Carolina","27622 ","0","2016-03-18T12:46:51","(972) 980-1779","1931-09-04","United States","Mackinaw","a","2780","32.137.174.83","36.01","-78.94"
"182","Ava.BRADSH2619@gmail.com","x","Avah","Bradshaw","Los Angeles","California","90615","1","2016-03-14T09:10:55","(732) 999-4073","1916-04-29","United States","Sell","a","332","202.197.250.133","34.05","-118.18"
"183","Tat.JEFFER7974@live.com","x","Tatum","Jefferson","Hampton","Virginia","23662","0","2015-08-21T06:05:43","(312) 108-3520","1989-03-07","United States","Kennedy Higgins Rd","a","6576","129.169.167.183","37.06","-76.36"
"184","Sidn.GOR9489@gmail.com","x","Sidney","Gordon","Provo","Utah","84039","1","2015-05-25T09:31:43","(774) 348-3529","1903-07-04","United States","Deming","a","6247","132.78.148.219","40.2","-111.65"
"185","Art.MCGEE8772@mail2web.com","x","Arturo","Mcgee","Akron","Ohio","44376","1","2015-11-18T10:51:19","(352) 687-0589","1903-05-19","United States","Otto","a","1281","136.80.148.247","41.02","-81.66"
"186","Kob.MCLAUGH2327@gmail.com","x","Kobe","Mclaughlin","Grand Rapids","Michigan","49528","1","2015-01-23T01:45:29","(865) 819-4017","1992-03-04","United States","Belmont Harbor","a","9286","63.60.88.245","42.98","-85.8"
"187","Ignac.BONNE8902@gmail.com","x","Ignacio","Bonner","Fort Lauderdale","Florida","33125","1","2015-02-12T05:30:22","(972) 310-4934","1937-05-12","United States","Institute","a","4557","48.145.174.56","26.28","-80.18"
"188","Yamilet.SCHROEDE4881@hushmail.com","x","Yamileth","Schroeder","Kansas City","Kansas","66093","0","2016-06-12T02:14:20","(603) 526-4319","1952-11-27","United States","Goodman","a","2598","200.252.141.167","39.02","-94.59"
"189","Lo.POP6063@mail2web.com","x","Logan","Pope","Worcester","Massachusetts","01604","0","2016-05-06T05:39:23","(682) 338-8739","1958-11-03","United States","Maud","a","7159","184.244.231.80","42.3","-71.82"
"190","Chels.SARGEN3810@live.com","x","Chelsea","Sargent","St. Paul","Minnesota","55046","1","2016-01-05T10:50:28","(312) 612-7780","1926-05-08","United States","Haskins","a","2177","171.176.51.208","48.81","-93.03"
"191","De.MOON5298@hushmail.com","x","Dean","Mooney","Mesa","Arizona","85364","0","2015-01-02T06:36:37","(231) 721-5423","1961-04-26","United States","Honore","a","9690","176.250.252.34","33.5","-111.85"
"192","Emery.VA9648@live.com","x","Emery","Vang","Mobile","Alabama","36696","1","2015-11-02T09:18:58","(269) 571-5928","1945-10-17","United States","Sacramento","a","8768","15.7.62.206","30.62","-88.07"
"193","Caroli.VELEZ1748@hushmail.com","x","Carolina","Velez","Evansville","Indiana","47765","0","2016-02-21T12:11:17","(763) 378-4036","1933-12-11","United States","Wabash Lower","a","9837","70.79.142.152","38.08","-87.61"
"194","Kamr.MUEL4116@mail2web.com","x","Kamron","Mueller","Portland","Oregon","97158","1","2016-03-12T08:52:59","(810) 705-1193","1970-06-20","United States","Grace","a","3383","141.129.196.80","45.53","-122.68"
"195","Trace.GIB4978@yahoo.com","x","Trace","Gibbs","Peoria","Illinois","61586","1","2015-11-25T02:14:29","(417) 264-7366","1973-09-17","United States","Dewitt","a","1949","80.20.13.95","40.64","-89.51"
"196","Ko.LOWERY8456@yahoo.com","x","Kole","Lowery","Ann Arbor","Michigan","48186","0","2016-04-06T02:35:05","(623) 607-4523","1943-10-24","United States","Midway Plaisance","a","9574","64.108.231.70","42.22","-83.7"
"197","Lennox.VANCE1120@hushmail.com","x","Lennox","Vance","Lakewood","Colorado","80267","1","2015-09-05T11:29:22","(458) 961-2427","1936-04-16","United States","Bonaparte","a","3418","205.253.235.104","39.88","-105.12"
"198","Sea.GOODW5986@hushmail.com","x","Seamus","Goodwin","Hampton","Virginia","23614","1","2015-10-05T08:45:53","(939) 399-3376","1913-05-30","United States","Kennedy Higgins Rd","a","8131","153.215.76.205","37.06","-76.22"
"199","Ki.KINNEY9444@live.com","x","Kiera","Kinney","Peoria","Illinois","61581","0","2016-02-01T11:45:09","(240) 888-0789","1978-01-20","United States","Kennedy Foster Av","a","4750","116.103.167.132","40.63","-89.58"
"200","Shayl.MAS3291@gmail.com","x","Shayla","Massey","Cleveland","Ohio","44705","1","2016-02-23T10:45:04","(458) 679-8238","1917-09-09","United States","Farrar","a","2381","128.34.15.115","41.42","-81.66"
"201","Jus.GILLES6703@yahoo.com","x","Justin","Gillespie","Hampton","Virginia","23662","0","2016-09-11T12:01:43","(830) 576-8538","1984-11-22","United States","Monsignor Mcelligott","a","2741","182.16.22.169","37.11","-76.39"
"202","De.GILMORE4867@live.com","x","Devon","Gilmore","Aurora","Illinois","60595","1","2015-05-28T05:32:27","(773) 563-2144","1993-12-17","United States","Poe","a","4732","130.253.82.203","41.84","-88.34"
"203","Darne.GO5799@yahoo.com","x","Darnell","Good","Santa Ana","California","92610","0","2016-06-12T08:56:11","(347) 298-8088","1941-06-23","United States","111th","a","8688","135.207.34.221","33.72","-117.95"
"204","Jazmy.MUNOZ2070@mail2web.com","x","Jazmyn","Munoz","Springfield","Missouri","65797","1","2015-03-13T08:22:16","(859) 963-8337","1966-08-13","United States","North Shore","a","7641","87.63.70.148","37.19","-93.1"
"205","Elle.HOLCOM2794@hushmail.com","x","Elle","Holcomb","Washington","District Of Columbia","20996","1","2015-10-09T08:32:15","(351) 678-5001","1974-06-06","United States","Hudson","a","6034","163.181.177.186","38.95","-77.19"
"206","Dakota.GOLD9537@mail2web.com","x","Dakota","Golden","Las Vegas","Nevada","89324","1","2016-02-15T12:22:00","(254) 332-8793","1995-11-23","United States","South Water Lower","a","4669","59.66.146.153","36.24","-115.11"
"207","Amiya.NORRI8879@gmail.com","x","Amiyah","Norris","Warren","Michigan","48059","1","2016-04-23T03:53:36","(224) 818-4991","1988-05-02","United States","Niagara","a","4365","184.149.158.244","42.58","-83.1"
"208","Ash.JACO7134@hushmail.com","x","Ashlynn","Jacobson","Durham","North Carolina","27272 ","1","2015-07-27T12:03:20","(818) 189-6503","1923-01-30","United States","Hampden","a","9778","162.139.65.47","35.94","-78.88"
"209","Cambri.BRE9936@live.com","x","Cambria","Brennan","Miami","Florida","33709","0","2015-11-08T10:51:56","(607) 208-6926","1944-09-05","United States","Torrence","a","9176","199.88.125.47","25.88","-80.26"
